,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
1446,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790617,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,,,CHEMBL1909046,,,,CHEMBL1054,TRICHLORMETHIAZIDE,CHEMBL1054,,False,,1540244,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1447,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790618,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,,,CHEMBL1909046,,,,CHEMBL1054,TRICHLORMETHIAZIDE,CHEMBL1054,,False,,1540244,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1448,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790743,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,,,CHEMBL1909046,,,,CHEMBL408,TROGLITAZONE,CHEMBL408,,False,,1540252,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1449,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790744,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,,,CHEMBL1909046,,,,CHEMBL408,TROGLITAZONE,CHEMBL408,,False,,1540252,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1450,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790847,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL29292,UBENIMEX,CHEMBL29292,,False,,1540260,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1451,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790848,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL29292,UBENIMEX,CHEMBL29292,,False,,1540260,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1452,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790981,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],,,CHEMBL1909046,,,,CHEMBL1200629,VECURONIUM BROMIDE,CHEMBL1201219,,False,,1540268,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1453,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7790982,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],,,CHEMBL1909046,,,,CHEMBL1200629,VECURONIUM BROMIDE,CHEMBL1201219,,False,,1540268,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1454,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7791334,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,[Cl-].[Cl-].[Zn+2],,,CHEMBL1909046,,,,CHEMBL1200679,ZINC CHLORIDE,CHEMBL1200679,,False,,1540284,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1455,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7791335,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,[Cl-].[Cl-].[Zn+2],,,CHEMBL1909046,,,,CHEMBL1200679,ZINC CHLORIDE,CHEMBL1200679,,False,,1540284,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1456,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792146,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,,,CHEMBL1909046,,,,CHEMBL559147,Y-27632,CHEMBL559147,,False,,1540277,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1457,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792147,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,,,CHEMBL1909046,,,,CHEMBL559147,Y-27632,CHEMBL559147,,False,,1540277,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1458,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792347,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,,CHEMBL1909046,,,,CHEMBL621,TRAZODONE,CHEMBL621,,False,,1540237,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1459,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792348,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,,CHEMBL1909046,,,,CHEMBL621,TRAZODONE,CHEMBL621,,False,,1540237,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1460,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792476,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)C(Cl)(Cl)Cl,,,CHEMBL1909046,,,,CHEMBL14053,TRICHLOROACETIC ACID,CHEMBL14053,,False,,1540245,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1461,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792477,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(O)C(Cl)(Cl)Cl,,,CHEMBL1909046,,,,CHEMBL14053,TRICHLOROACETIC ACID,CHEMBL14053,,False,,1540245,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1462,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792599,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,NC(CO)(CO)CO,,,CHEMBL1909046,,,,CHEMBL1200391,TROMETHAMINE,CHEMBL1200391,,False,,1540253,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1463,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792600,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,NC(CO)(CO)CO,,,CHEMBL1909046,,,,CHEMBL1200391,TROMETHAMINE,CHEMBL1200391,,False,,1540253,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1464,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792703,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCOC(N)=O,,,CHEMBL1909046,,,,CHEMBL462547,URETHANE,CHEMBL462547,,False,,1540261,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1465,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792704,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCOC(N)=O,,,CHEMBL1909046,,,,CHEMBL462547,URETHANE,CHEMBL462547,,False,,1540261,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1466,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792836,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,,CHEMBL1909046,,,,CHEMBL637,VENLAFAXINE,CHEMBL637,,False,,1540269,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1467,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7792837,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,,CHEMBL1909046,,,,CHEMBL637,VENLAFAXINE,CHEMBL637,,False,,1540269,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1468,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7793205,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,,,,CHEMBL1909046,,,,CHEMBL1909083,ZIRCONIUM(IV) CHLORIDE,CHEMBL1909083,,False,,1540285,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1469,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7793206,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,,,,CHEMBL1909046,,,,CHEMBL1909083,ZIRCONIUM(IV) CHLORIDE,CHEMBL1909083,,False,,1540285,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1470,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7793901,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,CHEMBL1909046,,,,CHEMBL6966,VERAPAMIL,CHEMBL6966,,False,,1540270,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1471,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7793902,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,CHEMBL1909046,,,,CHEMBL6966,VERAPAMIL,CHEMBL6966,,False,,1540270,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1472,,7794014,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,,,CHEMBL1909046,,,"{'bei': '16.29', 'le': '0.30', 'lle': '3.12', 'sei': '8.80'}",CHEMBL15245,YOHIMBINE,CHEMBL15245,5.77,False,http://www.openphacts.org/units/Nanomolar,1540278,=,15,True,=,,IC50,nM,,1689.0,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,uM,UO_0000065,,1.689
1473,,7794015,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,,,CHEMBL1909046,,,"{'bei': '17.23', 'le': '0.32', 'lle': '3.46', 'sei': '9.31'}",CHEMBL15245,YOHIMBINE,CHEMBL15245,6.11,False,http://www.openphacts.org/units/Nanomolar,1540278,=,15,True,=,,Ki,nM,,784.0,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,uM,UO_0000065,,0.784
1474,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794088,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,,,CHEMBL1909046,,,,CHEMBL38,TRETINOIN,CHEMBL38,,False,,1540238,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1475,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794089,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,,,CHEMBL1909046,,,,CHEMBL38,TRETINOIN,CHEMBL38,,False,,1540238,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1476,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794219,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,ClCC(Cl)Cl,,,CHEMBL1909046,,,,CHEMBL43882,TRICHLOROETHANE,CHEMBL43882,,False,,1540246,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1477,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794220,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,ClCC(Cl)Cl,,,CHEMBL1909046,,,,CHEMBL43882,TRICHLOROETHANE,CHEMBL43882,,False,,1540246,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1478,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794333,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,,,CHEMBL1909046,,,,CHEMBL1200604,TROPICAMIDE,CHEMBL1200604,,False,,1540254,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1479,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794334,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,,,CHEMBL1909046,,,,CHEMBL1200604,TROPICAMIDE,CHEMBL1200604,,False,,1540254,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1480,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794446,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,,,CHEMBL1909046,,,,CHEMBL1349,VALACYCLOVIR,CHEMBL1349,,False,,1540262,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1481,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7794447,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,,,CHEMBL1909046,,,,CHEMBL1349,VALACYCLOVIR,CHEMBL1349,,False,,1540262,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1482,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7795441,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,,,CHEMBL1909046,,,,CHEMBL1908355,TENIDAP,CHEMBL1908355,,False,,1540198,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1483,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7795442,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,,,CHEMBL1909046,,,,CHEMBL1908355,TENIDAP,CHEMBL1908355,,False,,1540198,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1484,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7795502,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,,,CHEMBL1909046,,,,CHEMBL698,TETRACAINE,CHEMBL698,,False,,1540206,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1485,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7795503,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,,,CHEMBL1909046,,,,CHEMBL698,TETRACAINE,CHEMBL698,,False,,1540206,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1486,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7795632,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)CCCC[C@@H]1CCSS1,,,CHEMBL1909046,,,,CHEMBL134342,THIOCTIC ACID,CHEMBL134342,,False,,1540214,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1487,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7795633,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(O)CCCC[C@@H]1CCSS1,,,CHEMBL1909046,,,,CHEMBL134342,THIOCTIC ACID,CHEMBL134342,,False,,1540214,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1488,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7796051,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,,CHEMBL1909046,,,,CHEMBL1790041,RANITIDINE,CHEMBL1790041,,False,,1540109,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
1489,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7796052,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,,CHEMBL1909046,,,,CHEMBL1790041,RANITIDINE,CHEMBL1790041,,False,,1540109,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
1490,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7796181,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc2ccc(OC(F)(F)F)cc2s1,,,CHEMBL1909046,,,,CHEMBL744,RILUZOLE,CHEMBL744,,False,,1540117,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
